query_id,user_id,query_text,category,response
e7402987-62f3-4e87-a025-39b2c0641336,4149,Why was my card declined?,payment_issue,"For payment issues, navigate to My Account > Billing > Payment Help. You will find tools to resolve failed or pending transactions."
c5aa9488-c0a8-4235-9461-fc2115d54457,4189,Can you connect me to support staff?,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
fe2be569-f4b6-4740-b226-ac771b983002,5233,Please help me submit a problem report.,submit_complaint,"To submit a complaint, please visit Help Center > Complaints > File Issue. Provide your order details and a description of the issue."
22904f71-8560-4db8-b67b-edf29c2d78a3,9590,Can I rate the product I bought?,review_order,"To review your order, head over to My Account > Reviews > Write Review. Select the order and leave your feedback."
13eb2066-72ac-41b0-80b3-12c5fb2ab1ba,4862,Hi there!,greeting,Hi! Welcome back. What can I help you with?
c4998795-7b50-463d-b9dc-7da6ee6c702d,2623,Can you tell me the refund steps?,demand_refund,"Refund requests can be placed through Settings > Orders > Refund Order. Select your order, choose 'Request Refund', and submit your reason."
139309d9-c465-4a8c-a54b-2cc3253cff1c,7049,Catch you later.,goodbye,Thank you for reaching out! Have a great day.
210522bc-0587-4467-9c8e-42561b18fa81,4397,Where do I go to raise a complaint?,submit_complaint,"To submit a complaint, please visit Settings > Support > Submit Complaint. Provide your order details and a description of the issue."
3db493ad-26e2-4189-aca3-000962487751,1982,Hi there!,greeting,Hi! Welcome back. What can I help you with?
fee3496c-dd9a-4598-98db-e618ac1430f2,3451,Help me post a review for my completed purchase.,review_order,"To review your order, head over to My Account > Reviews > Write Review. Select the order and leave your feedback."
f94e5204-f0b8-46cb-b69c-b59dc6e471a6,6209,How do I check if my order is confirmed?,order_status,You can check your order status by going to My Account > Purchases > Track Progress. It will display the current progress of your order.
7d2b748b-53d4-4dba-adc9-98527f340286,3279,How do I file a complaint?,submit_complaint,"To submit a complaint, please visit Settings > Support > Submit Complaint. Provide your order details and a description of the issue."
e270929b-6947-4cd2-820f-3de9a0b79a89,5761,Hi there!,greeting,Hello there! How can I assist you with your orders today?
2bd8075a-2889-46ad-be9d-b1a22eb53125,4850,What’s the current status of my order?,order_status,Head over to Profile > Orders > Check Status to see where your order is in the fulfillment process.
06fe242a-eb3c-4137-857c-8a0f835b970f,3866,Where is my order in the process?,order_status,You can check your order status by going to Profile > Orders > Check Status. It will display the current progress of your order.
3b9c8dae-4178-4e7d-a5b3-34e6722ec3e9,8597,Where is my delivery right now?,order_tracking,"To track your shipment, please go to Orders > Track Shipment. Enter your tracking ID for more details."
54a03833-f4fd-4e01-8c98-34910235e065,5205,Please cancel my recent purchase.,cancel_order,"To cancel your order, please go to Profile > Order History > Cancel Order. After selecting the order, confirm the cancellation. If you face any issues, let me know."
c54adf51-3580-4c34-a66d-ca89bad4b8da,4614,"Hey, how are you?",greeting,Hi! Welcome back. What can I help you with?
e82bc49e-faa5-4902-8aa4-4f33ceb3891c,8056,Please help me submit a problem report.,submit_complaint,"To submit a complaint, please visit Help Center > Complaints > File Issue. Provide your order details and a description of the issue."
82d5783c-ad38-4d8c-ae50-d783ef90e8f3,9083,How do I request money back for my purchase?,demand_refund,"To get a refund, please visit Profile > Order History > Request Refund. Choose the respective order and complete the refund form."
1a052072-e31b-4682-9a22-ffbb8a9c9d96,4387,Can you tell me the refund steps?,demand_refund,"Refund requests can be placed through My Account > Refunds > Initiate. Select your order, choose 'Request Refund', and submit your reason."
42d1804e-29ce-4377-a5dc-693214a83614,3338,Can I chat with someone from support?,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
eccf3412-b40a-4dc5-ad38-b9904936477e,4588,"Thanks, bye!",goodbye,Goodbye! I hope I was able to help you today.
2547c915-0c38-46b9-97d1-ffa3a0dcebd6,5957,There’s a billing issue with my purchase.,payment_issue,You can manage and fix your payment issues at Profile > Wallet > Payment Issues. Select the relevant transaction to proceed.
f6cc8f12-93b3-423d-bfbe-ba7784c2a41a,2895,Track my shipment please.,order_tracking,"To track your shipment, please go to Purchases > Delivery > Tracking Info. Enter your tracking ID for more details."
cd801d88-f5f3-4374-9dbe-550dd6baece9,9223,How do I request money back for my purchase?,demand_refund,"To get a refund, please visit Settings > Orders > Refund Order. Choose the respective order and complete the refund form."
2a9050e9-89e6-4a8e-8cfa-e127d420484a,9138,Can you help me undo an order I placed?,cancel_order,"To cancel your order, please go to My Account > Purchases > Cancel. After selecting the order, confirm the cancellation. If you face any issues, let me know."
d709ae93-1856-4ad2-8e53-544d3b9ef61e,8306,There’s an issue I need to report.,submit_complaint,"To submit a complaint, please visit Help Center > Complaints > File Issue. Provide your order details and a description of the issue."
2384bb2a-1df8-4fa2-bf42-eb664b077aad,5310,Please help me submit a problem report.,submit_complaint,"You can report a problem by going to Help Center > Complaints > File Issue. Fill in the complaint form, and our team will review it shortly."
341a67d6-c0e8-4fb5-abfe-4997e2b72ca2,1985,Who won the football game yesterday?,out_of_scope,"I’m sorry, but I can’t help with that request. Could you please rephrase or ask something else?"
3bb8aeff-5c82-4186-b49a-feaf3f230df3,1714,Has my order been shipped yet?,order_status,Head over to My Account > Purchases > Track Progress to see where your order is in the fulfillment process.
082b1c4a-9027-43d5-8a53-01e107597b69,3263,Why was my card declined?,payment_issue,"For payment issues, navigate to Profile > Wallet > Payment Issues. You will find tools to resolve failed or pending transactions."
75356d6b-d4dd-4b66-8792-db4bc017cb3a,8022,Why was my card declined?,payment_issue,You can manage and fix your payment issues at Profile > Wallet > Payment Issues. Select the relevant transaction to proceed.
6c13954b-2807-4b17-a63b-495f95b86ec5,8423,Tell me a joke.,out_of_scope,"I’m sorry, but I can’t help with that request. Could you please rephrase or ask something else?"
f692194c-7516-4807-a2e9-b35e557bd3a3,6928,Good morning!,greeting,Hello there! How can I assist you with your orders today?
25cf095d-212c-4b1a-86f1-ed100d889a54,1183,I need help with a failed transaction.,payment_issue,"For payment issues, navigate to Settings > Payments > Resolve Issue. You will find tools to resolve failed or pending transactions."
09127c63-0a2a-4bc3-96a0-531d8b2103f1,5582,Is there a way to stop processing on my order?,cancel_order,"To cancel your order, please go to My Account > Purchases > Cancel. After selecting the order, confirm the cancellation. If you face any issues, let me know."
e0ad69ef-929b-4c21-9d69-26491cef88f7,7573,I need to speak to a human agent.,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
4c8a62eb-0da7-420f-aab3-1a5181a552a9,9213,What’s the weather like today?,out_of_scope,This seems outside my current support scope. Please check our help center for more information.
a8b9fdb2-e86d-40b3-8ac8-b0f5144f3917,8513,Can you write me an essay?,out_of_scope,"I’m sorry, but I can’t help with that request. Could you please rephrase or ask something else?"
f44810d5-3e50-45de-acd6-c69b7a96a212,4461,What’s the current status of my order?,order_status,You can check your order status by going to Profile > Orders > Check Status. It will display the current progress of your order.
15bc2630-7338-4b1d-ba2e-cf9da631bd9f,7719,There’s a billing issue with my purchase.,payment_issue,"For payment issues, navigate to My Account > Billing > Payment Help. You will find tools to resolve failed or pending transactions."
b26f0d96-e508-4d06-867d-aa0dad21c114,5507,I want to share feedback about my purchase.,review_order,"To review your order, head over to Purchases > Feedback > Review Order. Select the order and leave your feedback."
110e04ec-6297-456c-aa3d-b006256bcc0b,9887,Who won the football game yesterday?,out_of_scope,This seems outside my current support scope. Please check our help center for more information.
e6946537-12d2-46eb-b3de-1a6adf9e5096,8517,Goodbye!,goodbye,Goodbye! I hope I was able to help you today.
1e320d67-679f-4adb-88a3-4270145f9956,9099,I want to complain about a product.,submit_complaint,"You can report a problem by going to Profile > Feedback > Report Problem. Fill in the complaint form, and our team will review it shortly."
242f4341-b93f-4252-9e4f-aaeaaefcb9fb,7502,"Hi, I need some help.",greeting,Hi! Welcome back. What can I help you with?
408db7e9-2d6e-4275-963a-3bd024087880,7684,"I’m done, thanks.",goodbye,Thank you for reaching out! Have a great day.
30b86193-7c14-4e97-b6b8-8ef639652fb9,5741,Why was my card declined?,payment_issue,You can manage and fix your payment issues at My Account > Billing > Payment Help. Select the relevant transaction to proceed.
156e33d6-fa46-4a3e-9cdc-b5d889fa3637,6244,Who won the football game yesterday?,out_of_scope,"I’m sorry, but I can’t help with that request. Could you please rephrase or ask something else?"
ca5e859b-27c4-471f-81bd-4a783e2a1d50,7169,Catch you later.,goodbye,Thank you for reaching out! Have a great day.
9b3c26ae-36b4-418f-bc2d-738f2a368f30,7094,Can you tell me the refund steps?,demand_refund,"To get a refund, please visit My Account > Refunds > Initiate. Choose the respective order and complete the refund form."
f9341ece-e0f2-432d-87c8-d9849c43898f,6910,How do I check if my order is confirmed?,order_status,You can check your order status by going to Profile > Orders > Check Status. It will display the current progress of your order.
57a4906c-4a09-4e37-ac6e-33ff5bb5f76e,5036,I need help with a failed transaction.,payment_issue,"For payment issues, navigate to Settings > Payments > Resolve Issue. You will find tools to resolve failed or pending transactions."
653a8108-3530-42c2-9854-821a050ad826,5503,Please provide shipment tracking updates.,order_tracking,"To track your shipment, please go to Orders > Track Shipment. Enter your tracking ID for more details."
22d1b6fd-35b6-46d4-aa2e-a4dfc0e069cf,1820,How do I request money back for my purchase?,demand_refund,"Refund requests can be placed through My Account > Refunds > Initiate. Select your order, choose 'Request Refund', and submit your reason."
558a262c-a4eb-407a-b114-e74e12e737ba,5513,Where do I write a review for my last order?,review_order,"You can add a review by navigating to Purchases > Feedback > Review Order. Once there, you’ll be able to write and submit your review."
a62a0013-e101-4564-bdf4-4bb350158e67,7177,There’s an issue I need to report.,submit_complaint,"You can report a problem by going to Settings > Support > Submit Complaint. Fill in the complaint form, and our team will review it shortly."
e2fd3a90-f0ff-489f-98f4-2259e715d8cd,2589,Can you tell me the refund steps?,demand_refund,"Refund requests can be placed through My Account > Refunds > Initiate. Select your order, choose 'Request Refund', and submit your reason."
6aad0028-6cd0-4199-bba7-01547e3c2095,1590,Tell me a joke.,out_of_scope,This seems outside my current support scope. Please check our help center for more information.
5662043c-bd72-4f5d-a115-42a3a81a9406,9292,Track my shipment please.,order_tracking,"To track your shipment, please go to My Account > Shipping > Track Package. Enter your tracking ID for more details."
